Timestamp,Group,Bin_group,camera_function0,camera_attributes0,camera_features0,camera_design0,camera_satisfaction0,camera0,camera_function1,camera_attributes1,camera_features1,camera_design1,camera_satisfaction1,camera1,headphone_satisfaction0,headphone_design0,headphone_attributes0,headphone_features0,headphone_function0,headphone0,headphone_design1,headphone_satisfaction1,headphone_attributes1,headphone_features1,headphone_function1,headphone1,laptop_function0,laptop_design0,laptop_attributes0,laptop_features0,laptop_satisfaction0,laptop0,laptop_design1,laptop_function1,laptop_attributes1,laptop_features1,laptop_satisfaction1,laptop1,worker_id,age,gender,education,income
3/18/2021 13:39,T,T,8,5,8,4,7,32,3,7,9,3,6,28,8,9,4,4,8,33,5,8,5,10,5,33,4,8,8,2,8,30,4,3,8,3,9,27,A3JCE26B4UHBCH,26-35,Female,High school/GED,"0 - $100,000"
3/20/2021 17:59,T,T,10,10,9,10,10,49,10,10,10,10,10,50,10,10,9,10,10,49,10,9,10,10,9,48,10,10,9,10,10,49,10,10,10,10,10,50,A3JV54EH1LEK4H,26-35,Male,Bachelors,"$500,001 - $1,000,000"
3/21/2021 16:22,LC,C,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,A3KW8XFFLI5TO5,18-25,Female,Bachelors,"0 - $100,000"
3/21/2021 11:45,LC,C,7,6,7,9,8,37,8,8,9,10,8,43,9,8,9,9,8,43,10,9,9,10,8,46,9,7,9,8,8,41,9,7,9,8,9,42,A3L2PTNBOC5R5E,26-35,Female,Bachelors,"0 - $100,000"
3/21/2021 6:37,T,T,7,8,8,8,8,39,9,9,10,10,9,47,7,7,7,8,8,37,6,6,6,5,5,28,8,7,7,8,7,37,7,8,8,7,7,37,A3LIE6Q2EGABU6,56+,Male,High school/GED,"0 - $100,000"
3/26/2021 8:57,T,T,6,6,8,8,6,34,6,6,6,6,6,30,7,7,7,7,7,35,7,7,7,7,7,35,9,9,9,9,9,45,9,9,9,9,9,45,A3LJVOLPL3C37F,46-55,Female,High school/GED,"$100,001 - $200,000"
3/27/2021 16:27,T,T,1,8,7,7,7,30,2,8,8,7,7,32,8,8,8,8,8,40,8,8,8,8,8,40,7,7,7,7,7,35,8,8,8,8,8,40,A3M04VPUDOWD8C,26-35,Male,Bachelors,"$100,001 - $200,000"
4/2/2021 9:17,LC,C,9,8,7,4,7,35,8,7,7,4,6,32,10,10,10,10,9,49,10,10,10,10,9,49,4,8,5,7,6,30,7,4,5,6,6,28,A3MHQ9QRKLWMA8,56+,Female,Bachelors,Prefer not to say
3/20/2021 18:56,T,T,8,8,9,10,10,45,8,9,9,9,10,45,8,9,9,9,8,43,9,9,10,9,8,45,8,9,8,8,8,41,8,9,9,9,8,43,A3MKQ62CNO0MM8,46-55,Male,Bachelors,"0 - $100,000"
3/19/2021 12:17,LC,C,9,8,10,6,8,41,9,9,7,6,9,40,7,9,8,5,10,39,8,9,9,8,9,43,7,4,7,5,8,31,4,6,8,5,7,30,A3MPRLOQP8D3DL,36-45,Male,Doctorate,"0 - $100,000"
3/21/2021 4:12,T,T,8,4,3,8,7,30,5,7,8,4,7,31,8,5,7,4,8,32,8,4,7,6,4,29,8,4,4,7,7,30,7,4,6,8,5,30,A3MUG02LJ4BM9F,18-25,Male,Bachelors,"0 - $100,000"
3/20/2021 9:47,T,T,8,8,8,9,9,42,8,8,8,8,8,40,5,5,6,6,6,28,6,6,6,6,7,31,4,6,5,6,6,27,6,4,5,6,5,26,A3MYQGYGHTZVCP,56+,Male,Bachelors,"0 - $100,000"
3/20/2021 17:42,LC,C,9,9,10,10,10,48,10,9,9,9,9,46,9,9,10,9,9,46,9,10,9,9,10,47,10,9,10,10,9,48,10,10,10,9,10,49,A3NFGEUZAH9V5G,36-45,Male,High school/GED,"0 - $100,000"
3/21/2021 5:40,T,T,5,5,7,6,5,28,5,6,8,6,1,26,9,6,8,8,3,34,6,2,8,7,1,24,8,6,8,8,10,40,6,9,8,8,1,32,A3NG205QJ48IM4,56+,Female,Bachelors,"0 - $100,000"
3/20/2021 4:53,T,T,10,10,10,10,10,50,10,10,10,10,10,50,9,10,10,10,8,47,10,10,10,10,10,50,8,9,9,10,10,46,8,8,10,10,10,46,A3NPCYS2347H0F,36-45,Female,High school/GED,"0 - $100,000"
3/29/2021 18:21,LC,C,8,9,8,10,9,44,10,10,10,9,9,48,10,9,10,10,8,47,10,10,9,10,9,48,9,9,9,9,10,46,10,10,10,10,10,50,A3NQCQFCEMUSUO,56+,Male,High school/GED,"0 - $100,000"
3/17/2021 19:21,T,T,8,9,9,10,9,45,10,10,9,10,10,49,9,10,10,9,7,45,10,10,10,8,8,46,9,10,10,8,9,46,10,10,10,8,9,47,A3NWBPLKSJJH7V,18-25,Female,High school/GED,"0 - $100,000"
3/27/2021 23:53,HC,C,7,8,7,9,8,39,9,8,9,8,7,41,9,8,9,8,9,43,8,9,8,9,8,42,9,7,7,8,7,38,9,7,8,7,8,39,A3O0BM2E989APX,56+,Male,Bachelors,"0 - $100,000"
3/21/2021 6:22,T,T,8,9,8,10,9,44,10,8,6,10,10,44,7,9,8,10,7,41,10,7,10,10,10,47,10,9,9,10,9,47,10,8,10,9,10,47,A3O9OTN4KQ6MT,36-45,Male,Masters,"0 - $100,000"
3/22/2021 2:23,HC,C,9,9,9,8,8,43,9,9,9,8,8,43,9,9,8,8,7,41,8,8,9,9,8,42,8,8,8,8,7,39,9,9,10,9,7,44,A3OM2ZQ7FUDTIN,18-25,Male,Bachelors,"0 - $100,000"
3/22/2021 9:09,HC,C,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,6,46,10,4,10,10,3,37,10,10,10,10,10,50,10,9,9,9,9,46,A3OOR33OUBH9QQ,26-35,Male,Masters,"$100,001 - $200,000"
3/18/2021 7:00,T,T,7,6,9,5,8,35,5,8,5,8,5,31,8,5,8,5,8,34,4,8,6,5,8,31,9,4,8,4,8,33,5,4,8,5,9,31,A3OVS29S2TYBQR,26-35,Female,Masters,"$500,001 - $1,000,000"
3/26/2021 21:04,LC,C,4,8,8,8,7,35,3,7,8,7,6,31,1,1,3,2,2,9,2,2,2,2,2,10,2,6,6,6,5,25,5,5,5,6,4,25,A3OZ3ZUUGTX29P,26-35,Non-binary,Bachelors,"0 - $100,000"
3/21/2021 5:28,T,T,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,7,7,10,10,10,44,10,10,10,10,10,50,7,10,10,10,10,47,A3PE6Y84HH8AKG,26-35,Male,Bachelors,"0 - $100,000"
4/1/2021 11:51,HC,C,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,10,10,10,10,10,50,8,8,8,8,8,40,10,10,10,10,10,50,A3PI5FW6I9IXLT,26-35,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 18:12,T,T,9,9,10,9,9,46,9,9,10,9,9,46,10,9,9,10,9,47,9,10,9,10,9,47,9,10,9,10,9,47,10,10,10,10,10,50,A3PIHDC8LXVQ4H,56+,Female,High school/GED,"0 - $100,000"
3/18/2021 0:54,T,T,6,8,7,9,7,37,9,9,7,8,6,39,9,9,7,8,9,42,7,8,8,7,8,38,8,7,8,8,7,38,9,6,8,8,8,39,A3Q4IMJ0LCLNPY,36-45,Male,Masters,"0 - $100,000"
3/21/2021 10:12,T,T,3,7,7,6,8,31,4,6,7,6,7,30,8,5,7,5,5,30,6,7,6,5,6,30,6,6,7,7,7,33,7,7,7,5,9,35,A3Q9H7A8J8GR01,36-45,Female,Bachelors,"$1,000,000+"
3/20/2021 21:33,T,T,8,7,7,7,9,38,10,10,9,8,10,47,9,6,8,8,9,40,6,9,9,8,10,42,9,8,9,9,9,44,8,10,9,9,10,46,A3QJ8NM1LLF6OO,26-35,Male,Bachelors,"0 - $100,000"
3/28/2021 19:40,T,T,7,9,9,8,9,42,8,9,8,8,9,42,8,8,8,9,6,39,8,8,8,7,6,37,4,6,8,8,8,34,7,4,7,7,8,33,A3QJ9YNLLZCB9K,46-55,Female,High school/GED,"0 - $100,000"
3/28/2021 19:06,T,T,10,9,9,7,7,42,9,9,7,8,8,41,5,2,8,5,9,29,7,8,8,8,9,40,8,8,8,6,9,39,9,7,9,10,9,44,A3QNSOORS63W0D,26-35,Female,Masters,"0 - $100,000"
3/26/2021 17:01,T,T,5,10,10,10,10,45,5,10,10,10,10,45,10,10,10,10,9,49,10,10,10,10,9,49,3,10,10,10,10,43,10,9,10,10,10,49,A3QUWIT972BYUH,56+,Female,Masters,"$100,001 - $200,000"
3/23/2021 13:42,T,T,9,8,7,7,8,39,8,8,7,9,9,41,5,3,7,5,6,26,2,4,5,4,4,19,8,7,8,8,7,38,2,8,2,3,5,20,A3R2WNJ4LWVX6E,18-25,Female,High school/GED,"0 - $100,000"
3/17/2021 19:48,T,T,10,8,9,10,7,44,10,7,10,8,5,40,10,6,9,10,7,42,9,6,6,9,10,40,10,6,5,7,9,37,10,7,10,7,7,41,A3R4489KD8RIY6,26-35,Male,Bachelors,"$200,001 - $300,000"
4/2/2021 15:37,LC,C,9,9,8,8,8,42,9,7,7,8,9,40,9,9,8,8,6,40,8,9,8,10,6,41,5,9,8,9,8,39,9,8,9,9,9,44,A3R9PL8F0HINMD,36-45,Female,High school/GED,Prefer not to say
3/25/2021 12:12,T,T,9,9,10,9,8,45,10,9,9,10,10,48,8,6,8,8,9,39,7,9,9,10,9,44,7,6,8,9,8,38,7,8,9,9,9,42,A3RB849M3Q6RPL,18-25,Female,High school/GED,"$100,001 - $200,000"
3/18/2021 6:50,T,T,7,10,9,6,9,41,10,10,10,10,10,50,9,7,10,10,9,45,10,10,10,10,9,49,10,10,10,10,10,50,10,10,10,10,10,50,A3RGIKEI8JS2QG,56+,Male,Masters,"0 - $100,000"
3/20/2021 19:15,T,T,7,10,10,9,9,45,9,10,10,10,10,49,9,9,9,9,8,44,10,10,10,10,10,50,9,8,8,8,8,41,10,10,10,10,10,50,A3RN5GD583FY4K,36-45,Male,Bachelors,"0 - $100,000"
3/20/2021 19:40,T,T,7,7,7,6,7,34,7,7,6,6,7,33,7,7,7,6,6,33,7,7,6,6,6,32,6,6,6,6,6,30,6,6,6,6,6,30,A3RNGM5WLE1OBU,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 13:16,T,T,8,7,10,5,7,37,5,6,6,8,6,31,10,5,7,6,3,31,9,10,9,7,8,43,10,9,8,7,9,43,6,8,7,7,9,37,A3S3PIN671FVDK,18-25,Male,High school/GED,"$100,001 - $200,000"
3/22/2021 8:57,HC,C,7,6,5,8,6,32,4,7,8,4,9,32,3,6,7,4,9,29,8,6,4,7,6,31,5,9,4,9,4,31,5,8,3,8,6,30,A3S47UVI986K5I,36-45,Male,Bachelors,"0 - $100,000"
4/1/2021 6:26,HC,C,8,9,10,10,9,46,9,9,10,9,9,46,9,9,10,9,10,47,9,9,10,9,10,47,10,9,10,9,10,48,9,10,9,10,9,47,A3S61DZ7V2WY04,26-35,Female,Masters,"$200,001 - $300,000"
3/20/2021 18:22,HC,C,6,7,10,9,6,38,6,6,10,10,9,41,5,10,6,10,7,38,9,9,9,9,8,44,10,10,10,10,10,50,10,10,9,10,10,49,A3SG7X62O8X691,36-45,Female,Bachelors,"0 - $100,000"
3/20/2021 18:42,T,T,10,8,10,8,9,45,10,8,10,9,10,47,10,10,7,10,10,47,8,9,8,10,7,42,10,10,10,10,10,50,10,10,10,10,10,50,A3SQNANPDAFD67,36-45,Male,Bachelors,"$500,001 - $1,000,000"
4/4/2021 11:17,HC,C,7,8,8,7,8,38,6,7,8,9,8,38,8,9,9,9,6,41,8,9,9,9,5,40,10,9,9,10,9,47,7,7,8,8,9,39,A3SSKQAFAOM02T,46-55,Female,Bachelors,"0 - $100,000"
3/20/2021 18:23,T,T,8,9,10,9,9,45,9,10,10,10,10,49,8,9,8,8,8,41,8,8,8,9,8,41,8,10,10,10,9,47,9,8,10,9,10,46,A3SZF91DCOQPW3,36-45,Female,Bachelors,"0 - $100,000"
3/22/2021 2:46,HC,C,8,2,1,1,9,21,10,10,10,10,10,50,10,10,10,10,10,50,10,8,10,10,10,48,10,10,10,10,10,50,9,10,10,10,10,49,A3T08THFEYCKUR,26-35,Female,Masters,"0 - $100,000"
3/20/2021 20:33,T,T,5,6,5,6,4,26,7,5,4,5,4,25,4,5,3,5,3,20,3,4,5,6,5,23,6,4,5,6,3,24,5,3,6,4,3,21,A3T5UAYFKJBVTA,18-25,Female,Masters,"$100,001 - $200,000"
3/20/2021 17:43,LC,C,7,10,10,10,10,47,9,10,10,10,10,49,10,10,10,10,10,50,9,10,10,10,10,49,10,10,10,10,10,50,10,10,10,10,10,50,A3TDUHEBFJ53NM,46-55,Male,High school/GED,"0 - $100,000"
3/27/2021 13:52,T,T,5,2,2,2,2,13,2,2,2,2,2,10,2,2,2,2,2,10,2,2,2,2,2,10,2,2,2,2,2,10,2,2,2,2,2,10,A3UCMC3O58E3DM,26-35,Male,Masters,"$100,001 - $200,000"
3/17/2021 19:48,T,T,6,8,6,7,6,33,8,7,8,7,8,38,7,7,6,9,6,35,7,8,6,8,6,35,6,8,6,9,7,36,7,8,6,8,6,35,A3UCP8QT39UC3,36-45,Female,Masters,"0 - $100,000"
3/22/2021 14:10,HC,C,7,10,9,9,10,45,10,9,10,8,9,46,8,10,9,9,6,42,8,8,8,10,7,41,8,9,10,8,9,44,10,10,10,10,10,50,A3UMYHPHCL1W20,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 20:09,T,T,4,9,7,6,7,33,5,6,6,6,5,28,4,3,3,2,1,13,1,3,1,1,1,7,7,5,5,4,8,29,4,6,6,6,6,28,A3UNDL8E74UKWG,26-35,Male,Bachelors,"0 - $100,000"
3/21/2021 10:11,T,T,7,10,10,10,9,46,8,10,10,10,10,48,8,10,10,9,6,43,10,10,10,10,10,50,4,8,7,7,7,33,9,3,9,9,9,39,A3UT4PVIWBLFLN,26-35,Female,Bachelors,"0 - $100,000"
3/22/2021 17:22,T,T,7,7,7,9,9,39,9,9,9,9,9,45,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,9,9,10,10,48,A3V5GWY8P6SRO7,26-35,Male,Masters,"0 - $100,000"
3/21/2021 9:57,T,T,8,9,8,9,8,42,8,9,9,9,9,44,9,9,9,9,8,44,9,8,8,8,9,42,8,9,8,9,8,42,9,8,9,9,8,43,A3V6929XT9SAEO,56+,Female,High school/GED,"0 - $100,000"
4/4/2021 15:34,T,T,7,9,9,10,10,45,6,9,9,10,9,43,9,9,9,8,5,40,9,7,9,9,5,39,5,8,8,8,9,38,7,5,8,8,8,36,A3V7D734PJSSNJ,46-55,Female,Doctorate,"$100,001 - $200,000"
3/21/2021 11:32,HC,C,10,9,9,10,10,48,10,10,10,10,10,50,3,1,3,1,1,9,1,1,1,1,1,5,7,10,10,5,8,40,10,7,8,8,8,41,A3V94BTK3H750K,26-35,Non-binary,High school/GED,"0 - $100,000"
3/19/2021 12:46,LC,C,5,4,6,7,5,27,4,6,7,5,5,27,4,7,7,6,4,28,4,7,5,4,6,26,7,3,7,5,6,28,5,4,6,4,7,26,A3VOYK4UGI5BJF,26-35,Male,Bachelors,"$100,001 - $200,000"
3/21/2021 13:10,LC,C,9,9,9,10,9,46,9,8,10,9,8,44,9,10,10,9,10,48,8,9,10,9,10,46,9,10,8,10,10,47,9,10,8,10,9,46,A3W341JMZSKATX,26-35,Male,Bachelors,"0 - $100,000"
3/18/2021 9:02,T,T,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,A46X19X6KTN7S,26-35,Female,Bachelors,"0 - $100,000"
3/19/2021 12:37,LC,C,8,8,7,5,6,34,6,5,5,5,7,28,10,8,10,10,10,48,8,10,10,10,10,48,9,6,10,10,9,44,6,10,10,10,10,46,A49A0FF6ZXYDU,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 10:30,T,T,5,5,3,3,4,20,4,2,1,1,2,10,8,9,8,9,9,43,8,8,8,5,6,35,7,7,7,6,7,34,3,2,2,1,4,12,A4ED0EOOFHZTR,36-45,Female,High school/GED,"0 - $100,000"
3/20/2021 10:27,T,T,10,8,8,10,9,45,8,9,10,9,7,43,9,7,10,9,8,43,9,7,9,10,9,44,8,7,9,9,8,41,10,9,8,9,10,46,A4KHUXPPVLUVR,26-35,Male,Bachelors,"$200,001 - $300,000"
3/19/2021 12:22,LC,C,10,9,9,7,9,44,10,9,10,8,10,47,8,7,7,7,6,35,5,8,7,8,7,35,10,9,10,9,9,47,10,10,10,10,9,49,A5YRC4QT53JRO,46-55,Male,Masters,"$100,001 - $200,000"
3/21/2021 15:43,HC,C,8,6,6,8,8,36,7,7,7,7,6,34,6,8,5,5,5,29,4,5,5,5,5,24,8,8,8,8,7,39,6,6,6,6,6,30,A61E32KDLN5MZ,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 21:53,T,T,7,9,7,8,9,40,8,9,7,9,7,40,8,9,7,9,7,40,9,8,9,7,9,42,9,7,6,9,8,39,9,7,9,7,9,41,A62O2TUKHESI2,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 17:46,T,T,7,7,5,8,9,36,6,9,8,9,8,40,7,7,9,8,9,40,7,9,8,8,9,41,9,9,8,6,9,41,7,8,7,7,9,38,A6ASUA3LW2EYV,36-45,Male,Bachelors,"$200,001 - $300,000"
3/20/2021 9:27,T,T,9,10,9,9,10,47,9,10,9,9,10,47,10,9,10,9,10,48,9,10,9,9,10,47,10,9,10,9,10,48,9,10,9,10,9,47,A6D4ZL7O2NH8M,56+,Female,Masters,"$200,001 - $300,000"
3/20/2021 21:04,T,T,8,7,6,7,9,37,10,9,10,6,7,42,10,5,7,4,6,32,7,8,10,10,10,45,10,10,6,10,8,44,10,10,7,10,8,45,A6HRTXXSGJHP6,18-25,Non-binary,High school/GED,"0 - $100,000"
3/21/2021 4:59,T,T,8,9,9,7,9,42,9,7,7,6,9,38,9,8,9,9,7,42,8,9,9,7,10,43,9,8,9,9,10,45,7,9,9,9,8,42,A6NNEAQ7VMBRV,36-45,Male,High school/GED,"0 - $100,000"
3/19/2021 14:50,LC,C,6,6,6,6,6,30,8,8,8,8,8,40,9,9,9,9,9,45,9,9,9,9,9,45,6,6,6,6,6,30,10,10,10,10,10,50,A6O1VFV32LBS8,56+,Female,Bachelors,"$100,001 - $200,000"
3/19/2021 12:19,LC,C,7,7,9,7,7,37,7,8,8,8,7,38,8,7,8,8,7,38,7,7,8,8,7,37,8,8,8,8,8,40,8,8,8,8,8,40,A6R5AQ4D638BH,26-35,Male,Bachelors,"0 - $100,000"
3/17/2021 19:57,T,T,8,8,8,8,8,40,8,8,8,8,8,40,7,8,8,8,9,40,8,7,8,8,9,40,9,8,9,9,9,44,8,9,9,9,9,44,A6XAX4NBQK8W2,56+,Male,Masters,"$500,001 - $1,000,000"
3/21/2021 0:19,T,T,9,10,7,8,8,42,8,8,9,8,9,42,7,6,7,6,4,30,6,7,9,7,4,33,9,8,8,9,8,42,8,9,8,8,9,42,A6Y4RWLY82QMO,26-35,Female,High school/GED,"0 - $100,000"
3/20/2021 23:58,T,T,5,5,5,6,5,26,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,5,5,5,5,5,25,A71NZTTHS4AMB,36-45,Male,Bachelors,"$100,001 - $200,000"
3/23/2021 14:47,T,T,9,9,8,9,9,44,9,9,8,10,10,46,10,10,9,10,10,49,10,9,9,10,10,48,10,10,9,10,9,48,10,9,9,10,10,48,A72ON2HDM22OZ,46-55,Female,High school/GED,"0 - $100,000"
3/21/2021 16:06,T,T,8,9,10,9,8,44,9,9,9,10,8,45,8,9,8,10,9,44,9,9,9,10,9,46,6,7,6,7,7,33,9,9,8,9,9,44,A7AOURWTT46B5,56+,Female,High school/GED,"0 - $100,000"
3/20/2021 17:36,HC,C,8,7,8,8,8,39,9,9,9,9,9,45,8,9,8,9,8,42,4,4,3,4,4,19,8,9,8,8,9,42,5,5,5,5,5,25,A7GT7BIC7ERWE,26-35,Female,High school/GED,"0 - $100,000"
3/20/2021 20:01,HC,C,10,8,10,9,9,46,10,8,9,8,9,44,9,10,8,9,7,43,9,9,7,9,7,41,10,10,9,10,9,48,7,8,8,8,9,40,A7JSB91ZAI8NZ,26-35,Female,Masters,Prefer not to say
3/22/2021 18:47,T,T,8,8,8,8,9,41,10,10,10,10,10,50,9,9,9,9,9,45,10,10,10,10,10,50,10,8,10,10,10,48,7,10,10,10,10,47,A80HVO7FC5ZXY,36-45,Female,High school/GED,"0 - $100,000"
3/20/2021 19:05,LC,C,6,6,6,6,6,30,7,7,7,7,7,35,7,7,7,7,7,35,6,6,6,6,6,30,7,7,7,7,7,35,6,6,6,6,6,30,A83DI5Q5K6F1F,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 17:47,HC,C,10,9,9,9,9,46,9,9,9,9,9,45,9,9,9,8,9,44,2,2,2,1,6,13,8,9,8,8,9,42,4,2,6,2,3,17,A84KYYIRZ3K00,36-45,Male,Bachelors,"$100,001 - $200,000"
3/22/2021 17:34,HC,C,8,9,8,5,8,38,9,8,8,5,8,38,7,6,7,8,6,34,8,10,9,9,8,44,7,10,8,8,8,41,10,9,9,9,10,47,A8BSFVAPZBIUS,46-55,Female,High school/GED,"0 - $100,000"
3/25/2021 7:45,T,T,8,9,7,5,8,37,7,5,4,4,6,26,7,9,7,7,6,36,4,3,3,3,5,18,7,5,8,7,8,35,5,8,8,7,8,36,A8DSTQB4187FZ,26-35,Male,Bachelors,"0 - $100,000"
3/27/2021 11:09,T,T,8,10,7,8,7,40,8,9,8,9,9,43,8,6,5,6,5,30,8,8,7,7,7,37,7,8,10,9,10,44,9,8,9,8,8,42,A8JK1LPYSPQ8,36-45,Female,High school/GED,"$200,001 - $300,000"
3/22/2021 14:35,HC,C,8,7,7,4,3,29,6,5,5,7,7,30,7,9,8,9,9,42,9,7,8,9,9,42,10,9,9,8,8,44,10,7,7,8,8,40,A8K1LPYSPQ8,36-45,Female,High school/GED,"$100,001 - $200,000"
3/20/2021 23:07,T,T,8,8,8,7,7,38,8,8,8,7,8,39,6,5,6,6,6,29,4,4,5,4,5,22,5,9,6,9,5,34,9,7,9,8,7,40,A8N1MZZ8GZEAV,46-55,Female,Bachelors,"0 - $100,000"
3/27/2021 6:07,T,T,8,9,9,8,7,41,8,9,9,9,9,44,8,9,9,8,8,42,9,8,9,9,9,44,7,9,6,6,6,34,9,9,9,10,9,46,A8Q0AO83PMO8J,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 21:21,T,T,7,7,7,7,7,35,7,7,6,6,7,33,7,8,7,8,4,34,8,6,7,7,4,32,5,7,8,8,8,36,8,8,7,6,5,34,A8QRIBTE41M10,26-35,Male,High school/GED,"0 - $100,000"
3/20/2021 18:16,HC,C,8,7,9,9,8,41,8,9,7,6,9,39,8,6,6,8,8,36,9,7,8,8,6,38,7,8,8,6,7,36,8,7,8,6,9,38,A90B6DGZNL6OY,36-45,Female,Bachelors,"$200,001 - $300,000"
3/21/2021 12:00,T,T,7,5,8,5,5,30,8,2,4,6,8,28,2,9,4,6,4,25,2,8,3,6,9,28,6,4,6,8,2,26,2,4,6,2,4,18,A9C50EGVTLM2E,26-35,Male,Masters,"0 - $100,000"
3/24/2021 19:33,T,T,8,8,6,7,9,38,8,8,8,7,9,40,10,8,9,8,9,44,8,10,10,5,9,42,8,9,9,6,9,41,6,10,10,4,8,38,A9EMAGDNG7UUN,46-55,Female,High school/GED,"$100,001 - $200,000"
3/22/2021 18:02,T,T,7,8,8,8,6,37,7,8,8,8,8,39,7,5,8,5,5,30,3,7,7,4,4,25,5,8,6,7,6,32,8,8,8,8,8,40,A9HBWRA9LQYLG,36-45,Female,Masters,"$200,001 - $300,000"
3/20/2021 17:57,T,T,9,9,9,9,9,45,10,10,10,10,10,50,9,9,9,9,9,45,10,10,10,10,10,50,8,8,8,8,8,40,9,10,9,10,10,48,A9HIMVROPHE3P,36-45,Female,Bachelors,"0 - $100,000"
3/23/2021 0:32,T,T,8,8,6,6,6,34,3,4,6,4,7,24,5,4,5,6,5,25,4,5,5,5,5,24,6,6,7,7,7,33,7,7,7,6,6,33,AA3I6BSPTQ96P,46-55,Male,High school/GED,"$100,001 - $200,000"
3/29/2021 6:25,T,T,7,6,6,7,5,31,4,8,5,5,4,26,7,6,9,9,8,39,9,2,10,10,9,40,3,3,1,8,1,16,8,6,9,2,3,28,AADMC4P43V769,18-25,Male,High school/GED,"0 - $100,000"
3/20/2021 17:56,T,T,9,9,10,7,9,44,10,10,10,7,10,47,10,9,8,8,7,42,10,10,10,10,10,50,6,6,8,9,8,37,8,9,10,9,10,46,AAFM5PPF9P0W,36-45,Female,Bachelors,"0 - $100,000"
3/20/2021 20:38,LC,C,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,9,10,49,AAH6HJWRC4JD2,26-35,Male,Masters,"$300,001 - $500,000"
3/27/2021 15:32,T,T,10,10,10,10,10,50,10,10,10,10,10,50,1,10,10,10,6,37,10,1,10,10,6,37,10,10,10,10,10,50,10,10,10,10,10,50,AAL73YB4TLJUU,36-45,Male,High school/GED,"0 - $100,000"
3/29/2021 8:52,LC,C,9,9,9,5,9,41,10,8,9,3,8,38,8,10,9,9,7,43,9,8,8,7,9,41,7,8,6,8,8,37,7,6,5,7,6,31,AAX8RKU6YSZX6,18-25,Male,Bachelors,"$100,001 - $200,000"
3/27/2021 11:17,T,T,8,8,9,7,8,40,9,8,7,8,8,40,7,8,8,8,8,39,8,8,8,8,8,40,7,8,8,8,8,39,8,7,8,8,8,39,AB6C7RS4ECDQZ,56+,Male,High school/GED,"0 - $100,000"
3/28/2021 16:15,T,T,9,9,10,9,10,47,10,10,10,10,10,50,9,10,9,10,9,47,10,10,10,10,10,50,8,9,8,9,9,43,9,9,9,9,10,46,AB9UMPS8TMYAF,46-55,Female,High school/GED,"0 - $100,000"
3/20/2021 17:44,LC,C,9,9,9,9,9,45,9,9,9,9,9,45,8,6,6,6,6,32,9,9,9,9,9,45,9,9,9,9,9,45,8,9,9,9,9,44,ABZKFJ19BGY5R,56+,Male,High school/GED,"$100,001 - $200,000"
3/20/2021 18:10,T,T,8,9,7,8,8,40,9,8,7,7,10,41,7,8,6,7,8,36,8,7,9,9,8,41,9,9,8,8,9,43,7,8,8,8,6,37,AC515PBP4645N,26-35,Female,Masters,"0 - $100,000"
3/17/2021 22:50,T,T,7,10,10,10,8,45,8,10,9,10,9,46,10,10,10,10,9,49,10,10,10,9,9,48,5,10,10,10,10,45,10,7,10,10,10,47,ACIWLS3IQPV1J,36-45,Female,High school/GED,"0 - $100,000"
4/3/2021 14:32,T,T,6,9,7,8,9,39,8,9,8,9,9,43,8,9,8,9,7,41,9,8,9,9,7,42,9,8,10,9,9,45,9,9,8,9,9,44,ACMCJFX5P8UGL,18-25,Male,Bachelors,"$100,001 - $200,000"
3/27/2021 21:10,LC,C,9,8,9,8,9,43,10,10,9,9,9,47,7,8,8,9,9,41,8,9,9,9,10,45,7,5,7,7,9,35,7,10,10,9,9,45,AD2LTKLYT85J5,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 12:04,T,T,5,5,3,2,2,17,8,4,1,8,10,31,1,6,10,8,2,27,3,8,9,2,2,24,10,2,6,1,5,24,6,4,7,2,1,20,ADP1QUGXHGJRS,26-35,Male,Bachelors,"0 - $100,000"
